11.86513732;6.044273433;4.244780928;69.30397636;1288.148458
5.032462247;1.060320255;1.30844278;161.1137404;2054.458718
7.649795347;11.26196917;2.612572396;145.3470984;1782.111263
12.12930701;5.965411411;4.328383328;67.71311414;1329.331946
4.880297897;1.051427861;1.26459644;190.7702872;2063.219159
17.46651932;21.11749668;6.878586941;184.6346792;2534.649424
12.01083388;6.082512631;4.16812839;66.81480042;1302.539203
11.99532857;5.817088492;4.324862422;62.06971051;1301.060599
11.82661414;6.013990285;4.098645652;50.59756238;1293.026298
4.999426045;0.945181394;1.310910234;162.5650272;2036.414418
7.996502461;10.88486033;2.653177503;155.621022;1802.071101
1.07829009;16.28154523;0.542058863;89.60244791;1649.893602
5.068949695;1.204679329;1.318351751;150.2847985;1909.165703
5.170520209;0.590573482;1.272142699;132.8054217;1989.026042
12.15342841;6.003688433;4.15437571;61.20397718;1300.604575
17.01513133;21.10876775;6.755447583;218.8554617;2580.469708
17.00983159;21.13331242;6.757407472;204.5082766;2441.078477
0.858674926;16.15346585;0.466080553;98.93032219;1653.004405
7.764294429;10.86545681;2.569973824;129.3156331;1847.086783
7.635406044;10.7150453;2.566657582;155.5843026;1828.654472
7.779629953;11.07135939;2.580174008;153.0140401;1803.781788
15.92145401;20.90645585;6.64341474;204.4575177;2447.647614
17.20392522;21.08367449;6.669288851;207.5257282;2522.793972
0.955107573;16.21643412;0.490142537;93.13581536;1686.760611
16.57758044;20.94309248;6.894417629;198.1833285;2575.211437
4.790890506;1.048047453;1.234433758;195.8784239;1994.288117
16.91057038;21.17105099;6.709233298;199.0158317;2544.851518
0.881942132;16.10398637;0.510626088;95.20916052;1616.888206
11.78648853;6.174673118;4.274859069;47.33627287;1311.67076
1.021187137;15.91167096;0.521726522;98.16927515;1682.507731
17.21036089;21.01039224;6.850214747;196.9460716;2332.217177
0.891591017;16.11652436;0.475472601;87.19051579;1722.367222
7.863215554;10.91073517;2.628686162;139.5894197;1837.576969
17.4291758;21.35915281;6.787368742;199.1878708;2605.193049
5.102475123;0.866242511;1.427486856;178.5271936;1996.246596
0.924658228;15.85197534;0.420685874;101.8528049;1656.78413
4.849632687;1.789863025;1.279540133;169.8540117;2032.218033
0.97762321;16.11766219;0.505147862;72.28789271;1592.951112
7.743155051;11.29954942;2.573810336;149.8564856;1805.087972
12.0956955;6.000419716;4.173311265;74.27175507;1297.58815
7.993720676;10.96507463;2.573691153;154.5977643;1795.391236
4.775763483;1.70688522;1.283961591;190.672669;1963.550051
7.967745328;10.72040769;2.578326577;149.4991981;1820.294699
5.075476564;0.905964884;1.206326184;170.9340782;2039.255658
11.87502237;5.862346098;4.145622785;60.00226332;1299.513585
5.168629085;0.789933227;1.341746969;150.9891705;1976.040016
1.031774928;15.94459976;0.513054476;85.80557164;1619.427279
4.955053601;0.620898654;1.314913668;166.3660915;2061.807408
16.98462712;21.10640366;6.76978561;201.9545849;2565.687241
1.03851364;16.30897162;0.479287093;98.52770072;1650.237233
17.34324711;20.77625721;6.715188862;222.9646955;2444.045479
8.209081809;11.00257797;2.652277443;122.7594478;1837.477926
0.967829894;15.82080566;0.41214595;100.969218;1617.28606
11.71816759;5.873778746;4.134377517;60.96178209;1276.894209
16.33988712;20.8331137;6.789685306;219.3452655;2486.728506
16.79589827;21.01181827;6.648044227;204.8558791;2526.953831
12.15763553;5.898031273;4.066324093;42.41589714;1272.210514
16.607891;21.0465311;6.692741923;205.7674304;2539.194847
0.943489388;16.32874032;0.420657112;89.11741722;1610.806438
17.10451984;21.08214161;6.628634888;203.7675326;2585.089597
0.958306083;16.0092216;0.503331586;102.3999339;1659.619047
8.070454154;10.71628913;2.609256097;145.4453159;1837.18058
1.162212701;15.75555635;0.486513595;90.03457814;1689.212958
17.32604313;20.87854875;6.948632205;204.6703853;2447.922039
11.84887108;5.786940531;4.261883451;81.53170283;1288.124288
12.05123679;6.128077999;4.099325416;78.43589002;1296.274764
12.32962747;6.252429806;4.131996384;63.10893977;1256.985371
17.22898663;21.14041831;6.79739867;204.9487824;2583.412727
4.99838576;0.937522516;1.338121023;171.3338843;2092.00888
16.69728608;21.14840266;6.902053824;207.5130222;2605.886609
5.188511327;0.982674793;1.355548764;164.1871721;2028.394681
0.88295963;16.16717665;0.510880194;92.10279302;1619.698013
0.833572939;16.35510686;0.514055293;96.25697371;1629.547974
7.748515454;11.06610743;2.608635475;129.5564726;1787.789202
7.863104924;11.03073069;2.633427562;133.5209941;1824.3745
11.89191424;6.156505848;4.25960492;64.84808998;1298.881804
7.938587566;11.60167668;2.66490885;156.7133771;1767.304952
4.838161166;1.130901734;1.310576537;159.6269542;2123.190761
8.002333363;11.35429052;2.58571797;147.3978124;1822.261441
5.068079606;0.92431087;1.23135736;171.1386062;2020.853905
7.636034466;10.62370246;2.597873532;150.5615578;1839.738675
5.098999225;0.878262764;1.278108986;156.4594991;2079.246611
0.921125729;15.63812877;0.555908931;90.62633103;1651.342287
11.82915511;5.857413402;4.215315449;70.86737572;1279.251924
17.17928287;20.71123437;6.914513875;208.0212552;2498.534138
17.60159104;20.7167117;6.82935925;220.9565303;2423.947239
17.02185372;21.08595241;6.839140834;195.0843694;2471.355875
1.048483561;16.34171972;0.540833725;93.61718178;1720.552844
7.846410378;11.06489862;2.606609648;134.6426151;1820.259978
4.814912494;1.180246447;1.360852995;139.2524073;2067.974281
17.50830695;21.38631324;6.789227457;200.7305916;2435.683214
1.163201939;15.86362745;0.519697116;90.32289674;1650.265236
0.924683035;15.88261188;0.402347246;100.547331;1666.230568
4.907763894;1.285269301;1.389554106;187.0473692;2041.128539
5.129251424;1.40808519;1.145822133;167.6507539;2079.321697
5.114930525;1.099158361;1.37678832;159.9953558;1977.226485
1.148540255;15.86347907;0.526266758;102.5578339;1625.558684
7.926270635;10.71320976;2.613816652;144.7292254;1771.060569
16.6757042;20.83573216;6.716127865;200.5054451;2489.949703
7.929161741;10.67245349;2.581354056;144.3577267;1795.031625
5.019564449;1.213029699;1.234905288;172.590954;2040.490051
5.112421243;0.755167725;1.222164975;155.3953205;2125.763865
0.869037372;16.19258053;0.457838117;107.7165959;1628.995251
5.09449557;1.065341417;1.349178921;176.5158257;2055.623072
5.269351101;1.033732692;1.259784075;168.3251478;2005.288256
0.69952299;15.9978109;0.477353641;88.05417614;1681.963798
7.862906954;11.21123548;2.584569317;157.0006289;1793.807441
1.022366281;15.80396827;0.491080924;95.00586645;1662.239693
16.44917005;20.97385765;6.995935329;207.6203462;2468.728683
17.10360704;21.18393738;6.876214387;200.9736736;2632.829104
7.946740031;10.85975273;2.5844519;151.6045271;1820.778097
1.18323539;15.89693341;0.473290343;100.0408337;1664.157572
7.842225998;11.16436504;2.609067348;145.7923448;1790.035785
8.308863414;11.07944382;2.603356207;117.66355;1826.620707
12.21556829;6.085730813;4.296455343;53.55555349;1288.078002
8.233405204;11.09666134;2.579666777;130.0189545;1832.329869
12.01431277;5.793728091;4.241499757;62.45718853;1282.944074
1.240221931;15.93621284;0.527605431;99.70773011;1607.500167
17.07142902;21.2134278;6.598566751;206.7674344;2527.911469
1.004342508;15.90606448;0.527497199;101.6528249;1661.372563
17.74294701;21.15052743;6.977717618;190.809343;2590.21465
1.026571881;15.76553917;0.526681979;89.38248432;1668.458569
17.04075705;20.81863261;6.627974008;196.4622636;2501.704321
16.90708063;20.78058613;6.755265544;209.1563469;2585.333606
5.031697364;1.027839532;1.247862176;151.1064048;2055.63124
4.846298032;1.021551844;1.22754466;132.7382243;1968.64036
0.948331129;16.1441947;0.52431827;86.81013341;1655.083057
0.93011814;15.84449502;0.415758086;89.73883687;1683.410795
1.080947763;15.78209759;0.492879674;112.2322605;1597.312187
16.84535924;21.25278976;6.853053099;208.2499052;2606.752451
5.063143569;1.355237952;1.320703864;187.4847748;1928.024195
8.219702256;11.01563352;2.650251294;144.1783125;1785.737805
7.851132327;10.81358403;2.612091072;148.9783012;1748.359744
16.52152262;20.85242772;6.924791558;206.1972137;2529.335415
17.36970591;21.21246297;6.788883499;222.9057608;2474.277815
4.763533745;0.950028135;1.272327018;162.6791708;1996.325504
4.794713104;1.338641325;1.225187491;188.0133772;2031.878573
0.932498928;16.24656458;0.529061239;94.68414725;1676.106116
