19	10461	3
1	13579	14
100	13076	10
50	10444	17
74	11468	1
63	13886	12
88	13103	10
4	13100	7
67	11185	9
76	13612	2
27	13873	8
89	13951	20
2	14943	13
63	14629	18
25	11147	17
37	13859	19
45	12521	9
5	14935	19
62	10713	10
79	11665	10
26	11222	18
39	11143	7
46	14248	11
5	13056	16
95	11252	14
60	13952	8
49	11543	10
51	11552	5
65	11098	16
48	11363	13
49	11155	14
16	11826	14
1	14314	1
52	14541	19
41	11958	18
64	10474	15
21	10107	8
9	11494	1
2	13794	19
68	13717	1
53	14911	12
86	12797	8
14	13963	18
2	12917	19
39	14832	9
55	10493	19
33	10039	3
6	11323	6
30	12038	19
64	10719	13
75	11662	3
100	14965	19
35	12731	17
52	12510	7
86	10962	9
43	13463	7
63	12353	14
2	11747	15
89	12380	15
33	12806	4
45	12512	13
28	11332	6
81	11987	20
48	10988	12
9	14060	11
83	10997	2
82	14352	15
60	10035	14
95	13661	20
39	10538	11
21	10097	20
69	10327	20
66	12864	19
19	13083	6
36	10746	6
11	14643	11
23	10309	6
65	12564	14
44	14239	10
98	11660	11
27	12122	6
46	11331	4
57	12030	15
51	10845	13
15	13130	6
42	11202	18
41	14195	17
45	10770	1
25	12815	11
30	11219	5
51	13389	5
40	14595	4
1	14515	18
10	12702	11
80	13618	18
65	12497	18
44	10084	13
64	12876	10
74	14113	6
25	11080	15
68	11364	4
53	10009	10
39	13772	15
7	12071	7
98	11529	6
29	13273	9
16	12952	2
62	14286	5
62	14334	3
75	13305	2
93	13809	14
18	12116	6
37	11312	15
41	11319	15
18	11877	13
27	13314	6
20	12248	4
85	10453	13
64	10259	9
94	14590	3
39	13192	2
62	10701	14
66	13975	18
4	14605	8
71	13757	7
32	12198	10
63	11704	5
84	12764	5
93	10407	14
7	12700	8
86	12124	7
59	10066	13
66	12847	5
95	13095	18
39	10819	11
78	10657	7
30	11606	13
94	11555	12
94	12776	2
89	13411	2
99	12948	6
52	10894	10
5	10609	15
71	13335	18
25	13372	15
34	12233	8
69	10762	19
34	13811	5
76	14591	3
77	13279	10
54	13848	18
18	14842	1
62	14377	20
4	13642	1
61	12989	14
75	13436	13
86	12973	3
70	10995	11
11	13250	17
4	13762	6
39	11401	10
29	10807	18
99	10351	15
70	13618	12
41	13253	9
95	13653	4
57	10086	5
48	14562	2
35	14214	12
36	10338	7
21	12883	3
73	13251	9
55	11605	9
76	13793	13
94	10811	18
54	11465	11
11	10842	19
67	12359	15
3	14524	8
41	14653	7
33	13129	1
39	12456	3
45	13398	1
98	11985	9
73	14039	6
62	12734	16
20	14063	11
3	11259	18
40	12692	3
39	13472	15
9	10690	8
12	12149	3
62	12715	14
73	10443	13
55	10646	16
52	14678	14
48	12077	8
62	11075	3
77	11526	8
11	14943	20
5	10302	20
26	14480	6
2	13051	8
13	10001	1
8	12332	15
94	12368	3
13	14445	13
45	14558	6
39	12313	19
28	11743	3
76	12553	12
72	13407	1
63	11467	5
52	12457	7
29	11753	9
36	12693	15
40	14165	17
26	14878	2
36	13009	3
71	14338	9
34	13731	6
26	11833	10
45	11804	16
70	11539	4
89	13078	8
28	10772	12
87	10164	19
18	14392	11
30	12539	11
46	11841	2
88	14611	9
81	10882	15
7	10163	20
93	14526	4
97	13494	11
66	11811	8
71	10363	9
59	14213	17
51	10806	18
75	14803	18
96	14973	20
71	14081	8
76	10443	9
66	11068	3
58	14691	3
75	11053	4
100	13207	3
18	13762	6
64	11456	2
60	11456	1
88	11589	2
13	14854	19
19	11291	18
14	14488	6
93	10251	18
33	10056	19
71	13814	20
69	13776	7
72	13899	5
70	10366	11
31	10812	16
43	13872	18
5	12259	20
22	12806	20
30	14257	15
88	11271	15
44	11532	6
18	14425	11
7	10948	12
76	12059	4
67	12442	4
36	14166	15
48	12484	6
97	11380	12
94	12448	5
100	11956	19
58	14206	11
54	11301	16
25	10655	6
27	11798	12
34	11483	1
78	12743	2
77	14696	1
1	11981	16
43	12368	1
73	11190	8
33	10331	16
66	10887	12
67	10643	5
42	10563	15
46	11035	3
70	13148	20
52	10803	19
13	11153	10
89	12833	9
77	10567	16
74	12623	18
89	14710	6
79	13373	3
47	10554	9
85	11748	17
32	12758	4
63	13677	17
6	11004	2
46	10990	17
35	13866	13
13	14488	1
45	13407	12
81	12875	6
85	14524	20
87	10251	1
53	11420	18
63	12847	1
26	10737	8
95	13429	7
82	12139	15
46	12198	19
51	11717	5
41	12016	14
24	12536	20
93	13884	17
89	10953	4
3	14669	19
96	13605	5
60	14351	16
64	12495	20
27	14966	3
53	11930	10
6	11760	15
84	10579	18
22	11936	2
4	11659	8
55	10267	10
18	13942	10
83	12518	15
70	14560	10
47	13841	19
68	14872	11
83	12014	8
37	14178	17
45	10955	17
4	13707	7
15	12790	11
38	10446	9
51	10453	5
66	13456	18
75	11779	9
24	11865	7
98	12701	9
55	11043	19
99	10911	5
66	13650	12
68	13984	16
39	12780	8
94	10420	14
46	10861	18
31	10883	15
51	13095	10
40	11049	17
48	10283	5
93	12969	7
61	11995	19
23	14220	8
61	14883	18
13	11807	16
9	11493	6
67	12587	8
53	11191	1
22	12359	12
74	11290	11
78	11032	15
57	12321	20
1	11627	14
78	11158	7
53	13511	5
82	11940	6
68	11561	19
53	14005	11
84	11957	8
32	11962	19
35	12444	12
85	14141	16
16	12797	18
84	10406	20
61	14487	6
4	10032	11
84	11998	2
31	10294	19
61	11251	9
21	13639	2
61	13439	19
76	12138	15
75	13412	18
43	13316	17
37	14210	5
94	14625	19
