24	11270	2
87	10365	5
24	13696	4
88	11876	1
40	12381	8
69	10460	19
16	11877	17
23	12341	11
62	11337	7
91	11250	20
91	13959	6
2	14684	17
96	11794	8
36	14466	2
95	13147	5
71	12161	5
29	12525	4
93	12057	4
84	10030	16
60	11237	17
91	11671	10
17	14837	12
72	11856	11
55	13662	15
57	13994	10
74	11396	17
28	14581	17
12	13091	15
84	14940	8
12	10904	19
4	11790	3
57	12240	12
59	13876	14
65	14913	2
67	13696	16
43	11790	13
69	10528	15
95	11587	7
98	13935	15
75	11696	20
21	13026	4
61	12562	8
63	14985	8
93	10740	11
18	13188	19
78	12260	18
98	12040	13
77	12137	2
21	10438	1
79	12975	14
85	14202	9
69	12184	8
88	10290	5
40	14004	8
27	13814	20
23	13853	14
40	10981	7
84	13858	19
35	12178	4
12	12026	9
34	14208	9
69	10401	7
7	12470	5
56	14518	8
66	12871	13
27	12528	14
12	14904	7
37	11913	8
33	10029	2
51	11666	1
20	13777	14
81	10324	20
96	12862	14
65	10774	6
48	14207	6
95	10924	4
33	10401	19
52	14989	9
11	14863	10
1	11818	2
24	12817	4
20	11783	3
75	14250	11
65	11550	19
99	12339	17
5	14410	11
11	11924	17
88	10903	6
8	13433	16
23	13473	2
51	14780	5
61	12055	12
12	11399	10
15	11001	7
69	13380	16
100	12654	11
60	10334	2
92	14486	20
26	11836	8
91	10640	14
40	12562	4
42	10739	8
73	11872	2
24	14626	13
6	14808	4
49	10918	11
49	10372	4
23	13150	13
1	12914	2
24	11772	1
21	11038	4
82	13772	14
18	11354	11
42	11363	4
48	11822	3
49	14304	19
80	13838	4
88	12127	2
52	10811	18
53	12078	12
30	12470	1
2	10127	15
46	11211	5
50	11532	19
98	10332	17
100	13775	6
49	12565	15
13	12180	12
87	11654	16
10	11501	12
81	13258	18
97	10603	16
14	12299	7
43	10191	13
73	11486	10
28	14507	8
26	12574	9
62	10209	19
85	10860	2
44	10765	14
94	11760	19
62	13458	14
6	10068	19
3	14316	6
93	10308	10
11	11973	3
13	12947	9
43	14232	16
19	10942	13
96	10599	19
73	13516	7
65	12444	14
68	10567	13
81	11065	18
42	11144	14
12	13452	20
43	13699	16
92	11536	12
27	12563	11
16	12152	11
5	10524	18
100	11511	4
99	11411	12
79	12134	6
54	11599	8
55	10047	13
14	10362	10
63	12623	8
18	14009	8
75	11897	20
19	12600	14
11	13805	3
100	12082	19
50	10618	9
41	13199	7
50	11930	20
19	13615	11
89	10113	8
1	12079	12
52	14130	11
77	11227	19
60	13039	19
60	12152	12
27	12742	12
70	13212	19
10	11110	18
7	13374	9
41	12780	14
48	11461	10
33	10488	7
53	12400	12
43	13637	18
51	14054	1
41	14493	20
43	14594	4
91	10988	8
41	14575	4
70	12232	4
9	11779	14
25	10617	7
41	11362	7
22	13703	2
1	11321	19
8	12925	9
86	13306	16
47	14899	13
49	12817	2
12	14582	4
16	14163	1
44	11708	8
19	11292	14
72	14983	13
63	11074	4
11	14535	19
47	11693	7
79	14212	16
38	13123	8
6	13823	12
23	11463	8
15	10312	19
4	12819	19
55	14410	7
73	10684	14
16	14185	16
46	11879	14
17	13259	12
86	11843	20
25	10319	15
