90	11503	19
80	13528	20
21	13454	16
31	13363	15
4	11476	2
88	10619	4
70	12207	16
5	14129	12
68	10887	4
89	12617	1
3	12852	4
29	12248	9
76	13444	5
70	14660	15
28	14340	13
60	10216	17
69	12617	18
76	12048	17
10	14261	10
36	10646	11
83	11595	4
75	11373	3
59	13774	17
62	10605	9
98	10001	11
3	13832	20
92	10400	3
33	11008	1
15	11356	4
31	10927	12
96	12003	12
68	14343	13
58	12666	12
55	10041	6
99	10329	9
46	13904	9
34	10383	2
52	12184	1
40	12502	3
17	12980	1
95	11371	12
25	13296	15
88	11524	3
90	12203	5
37	11873	2
85	11700	3
60	13467	10
76	14874	3
52	12207	20
52	11390	8
50	12062	19
60	12996	15
72	13702	9
69	12898	10
28	12181	13
86	10763	2
98	12741	4
99	12849	19
52	10950	6
47	13684	5
76	11828	1
77	12006	1
30	13872	16
34	10632	12
73	14579	3
2	12370	11
48	13293	6
91	12664	15
21	12570	17
4	10387	9
44	11294	1
19	14628	5
45	12569	1
61	12786	8
29	13199	9
57	11261	14
79	12488	15
77	14939	2
93	14275	17
30	12779	18
19	11304	14
37	14516	18
60	12703	20
90	12830	20
51	14324	3
92	13074	18
31	13236	6
19	11229	12
70	13368	6
93	11298	2
39	10760	20
15	12114	6
69	14603	15
56	14823	15
67	14446	19
76	11287	3
98	10094	5
95	14943	19
63	14983	1
12	13366	5
60	13354	6
92	12593	9
1	11780	9
81	11143	14
16	13772	14
56	12624	8
65	14688	9
15	14743	5
84	12205	4
5	12610	9
29	12823	5
51	14789	6
44	13721	8
52	13768	19
69	10860	16
55	13920	5
23	10377	10
66	12344	15
82	12241	15
5	10445	2
26	14764	17
2	12617	14
45	13245	16
39	10596	16
99	10652	4
52	12336	16
46	11423	14
93	14117	9
96	13116	2
52	13468	11
58	11952	14
30	11337	17
7	13326	13
13	10494	3
44	14186	20
70	13361	7
56	11496	20
95	12948	17
43	11603	3
39	10307	19
57	14677	20
29	14087	15
13	13466	18
39	12234	17
13	11623	4
53	12461	20
50	11316	20
76	14799	8
53	13128	17
86	14363	19
68	13401	13
75	12787	4
18	10750	1
23	12828	20
48	10844	18
18	14090	6
62	14491	17
15	14485	16
95	14056	20
57	13796	4
93	11374	17
92	13558	16
20	11897	16
3	11714	7
97	11315	14
98	11411	16
55	11745	17
54	11160	20
12	12643	16
81	13996	15
19	13093	8
83	11496	6
16	12794	10
9	14907	9
50	12981	12
49	10883	13
11	14886	11
19	10094	9
39	11961	1
85	13991	4
99	11962	12
3	14172	15
96	10692	20
41	14068	15
34	12280	8
37	10189	13
42	13160	8
15	13525	17
22	10017	12
99	12219	19
25	11562	16
28	10513	12
86	12386	16
84	12676	1
67	13470	4
81	14255	12
5	10075	8
41	12134	4
84	14170	14
76	14017	17
13	14852	14
6	10792	11
97	10296	8
78	12554	12
88	12941	2
32	12397	1
66	12059	4
4	14694	9
56	14207	18
60	12216	6
91	10499	14
94	13532	12
35	13066	11
67	14213	16
21	11317	11
80	12665	17
7	12587	8
68	10499	8
68	10439	1
27	12520	7
62	11843	13
9	14386	9
89	14714	18
54	14851	18
48	14980	12
37	14137	14
93	13797	7
5	12624	19
92	11127	1
29	11263	13
54	10389	3
22	10235	10
18	10623	8
10	14533	12
96	12688	11
49	11002	3
83	11587	6
36	11707	15
1	12843	17
70	10852	14
42	13024	14
27	14994	18
76	11286	19
10	10928	15
29	14155	18
72	10451	20
38	12130	1
90	12300	19
36	10884	15
37	11048	10
64	12424	20
74	13413	7
91	13465	11
66	13657	19
16	13634	3
56	10337	11
90	11453	10
86	11561	15
63	12572	3
76	14530	17
16	11961	1
48	12327	15
75	12772	3
56	14091	8
45	13616	14
9	13707	15
81	13999	3
23	12364	19
1	13868	4
21	10538	4
16	10726	16
72	12496	7
90	13422	6
44	14047	11
37	11704	10
9	12041	12
5	12726	16
42	14758	3
72	14651	19
13	12351	14
53	12693	9
99	11972	14
62	13657	5
36	10931	2
48	11862	20
60	14319	3
45	14596	8
59	10801	12
40	13725	4
69	10023	12
42	13834	5
57	14514	6
7	11910	19
80	12354	14
37	13470	8
72	14702	12
12	10581	2
79	13411	12
33	14725	8
89	12924	13
48	14647	15
66	14680	9
85	14511	10
72	12650	10
19	13235	9
69	11090	10
21	13396	17
62	12826	18
51	13161	2
67	11214	20
90	10909	16
30	11603	11
96	13554	16
94	14366	1
11	11981	12
59	13010	1
11	13191	15
92	13405	19
85	14321	8
84	10759	7
34	10898	14
52	14135	7
69	14444	7
91	13691	11
71	11319	17
77	12529	4
31	14592	1
5	12802	13
24	14904	11
90	12260	10
18	10560	12
46	13023	14
38	12986	12
24	14501	15
71	10979	19
22	11018	9
10	10391	8
20	12680	5
28	11427	13
6	11405	17
85	13966	9
87	13648	13
95	11270	14
12	11938	19
60	10319	1
32	11702	8
71	10058	16
9	13960	8
10	14910	12
33	10902	7
8	11622	7
73	11956	3
28	14195	10
28	11353	19
76	14935	14
45	12980	10
22	14785	19
26	11750	6
7	13818	1
7	13861	15
5	13116	2
35	10192	2
60	14381	14
92	10200	11
90	12152	15
83	11629	17
69	13241	8
11	10549	5
38	14098	20
5	13272	13
11	11069	2
72	11121	13
88	12089	19
63	14287	15
80	11521	19
45	11781	19
53	11208	9
20	11899	3
37	14731	11
86	14830	5
9	12728	5
5	14026	17
44	10899	5
10	14757	19
86	10277	16
67	11521	17
31	14654	10
6	12594	9
20	14549	17
95	11785	6
14	10129	10
73	12694	7
50	13773	10
10	10042	4
72	12173	6
53	11698	7
34	13477	13
71	12717	1
76	10169	1
81	14275	18
100	12460	17
93	14797	19
46	10635	11
48	10841	11
31	11081	19
29	11707	2
13	13302	12
51	13048	14
64	12132	10
42	14869	11
29	13444	18
61	10491	11
36	13928	10
37	10367	5
81	14273	11
10	12006	7
12	12344	14
95	13435	4
33	12412	18
17	11457	11
45	10198	4
2	10968	10
66	13514	3
41	14666	12
61	13788	12
36	13511	16
14	12723	1
16	11516	11
82	11711	1
71	11392	13
64	10963	10
95	14608	1
6	13980	14
5	12208	14
21	13539	11
14	11671	19
61	14838	16
13	10130	15
51	11440	15
65	10997	18
48	14727	9
51	13857	15
7	13330	17
56	11493	19
10	10436	3
33	14729	12
97	13378	1
8	10485	7
84	12534	4
75	12176	13
30	12052	12
81	12849	10
28	13536	19
80	10374	14
10	10274	14
88	10164	19
65	10903	7
15	13398	11
85	12025	17
12	13334	6
58	11573	5
21	11277	18
31	11425	11
61	10263	5
66	10869	13
34	14898	1
65	14806	10
23	10518	6
30	10783	15
8	14831	4
65	10804	1
68	11105	16
44	14453	16
79	12822	15
43	10183	3
11	12409	11
93	12516	9
81	12356	15
80	11732	5
98	14558	2
16	11187	7
36	14796	18
20	14936	20
85	14514	2
25	14308	8
73	14031	2
13	10937	14
23	10746	10
74	14209	14
34	14407	18
55	12305	20
71	13117	7
43	10343	2
24	14527	10
56	10413	13
34	12817	13
31	10322	11
15	14250	15
43	14660	2
86	13066	3
21	14318	3
8	11456	9
12	12711	5
7	11485	15
99	14451	6
19	13364	2
87	12015	6
9	10129	17
34	12026	13
26	11383	14
24	12864	10
97	10172	1
39	12373	16
16	11132	1
38	11195	16
81	10774	20
45	11217	6
3	14970	5
84	10608	17
29	13718	18
84	14277	6
55	14156	15
29	10144	18
25	13958	4
28	13516	4
26	13542	16
5	12659	6
66	14064	1
44	11085	12
25	10606	19
21	10498	15
91	11641	8
76	14127	9
5	12604	3
