3	10485	11
48	14404	12
25	14073	3
6	11477	8
3	13213	5
100	12416	19
11	12105	2
41	10051	8
41	12158	11
66	13347	20
36	10141	6
11	14226	2
91	13177	10
91	10470	11
33	11673	18
18	12783	11
23	14554	6
59	12625	2
32	13124	2
16	10305	9
4	12931	3
17	13486	6
10	14586	16
16	10445	17
42	10993	7
55	10370	14
51	11173	18
2	12167	16
73	13856	11
23	13943	5
99	13748	12
5	14350	11
41	10795	13
60	10379	13
71	10331	17
41	10843	7
74	13839	12
42	13267	17
58	10082	4
39	12243	19
77	14353	3
58	10846	7
28	11841	7
82	10716	19
4	14512	4
24	11564	8
94	11580	13
18	12442	1
67	12875	2
75	12356	18
36	10085	15
72	14181	5
52	10639	18
49	10653	17
100	14604	13
64	11862	16
67	11695	15
79	12247	3
33	12934	8
11	14537	12
25	12628	18
48	12318	3
21	11635	2
96	13623	4
47	12275	4
81	10896	12
40	10170	5
35	10401	3
15	12849	12
58	11939	5
83	12015	5
31	11193	13
91	12614	10
50	12155	1
69	13570	13
52	11578	20
95	12606	9
82	13558	18
40	14492	9
77	11625	18
56	13133	19
82	10652	7
97	10834	5
59	14494	14
12	14491	13
16	13301	8
52	13156	6
58	13155	18
85	10043	14
35	14558	7
16	10694	4
57	14700	17
11	14341	12
30	12772	3
78	11833	13
76	13519	17
28	11172	5
8	11235	14
64	14925	20
8	14876	3
63	13086	6
88	12103	16
46	12737	20
80	10255	16
79	11122	2
11	13978	6
25	10453	7
88	10385	14
11	10405	18
51	14619	20
81	10167	18
47	13317	19
90	14510	19
87	11462	4
86	12357	4
45	11480	1
62	12670	4
74	14144	18
82	13759	11
58	13869	7
87	14775	13
1	14951	1
90	11604	12
14	11060	18
32	11905	16
15	10113	13
50	13281	16
87	14432	8
77	10387	5
1	13227	19
40	11576	3
61	14975	7
54	14260	10
17	12734	20
47	12390	7
30	12063	9
9	13339	15
94	10422	3
56	14994	2
24	11190	19
82	14453	14
65	13711	18
77	13560	8
47	13080	4
13	11639	3
81	12039	9
7	12347	14
76	14612	20
19	12316	5
2	10259	20
27	11495	13
57	11765	14
30	14059	15
43	12652	15
7	13128	2
56	14048	16
1	13725	12
67	10828	16
25	10277	20
70	12337	6
67	13775	14
40	10959	7
56	12779	20
46	12549	12
68	13216	19
97	13479	6
93	13121	14
48	10011	7
41	13043	3
85	11606	6
69	13010	7
46	13794	16
5	13357	9
74	10006	6
79	12776	5
100	14939	11
83	11417	8
68	13859	17
63	10959	16
36	14925	12
19	13558	5
68	13824	19
26	11079	18
17	14619	1
87	10957	13
40	13463	9
8	12052	13
62	10080	1
94	10084	17
51	14157	12
3	13436	14
86	12754	6
2	10522	16
33	13716	16
64	13329	8
34	14043	12
23	11129	10
31	11408	12
97	12866	14
20	13698	15
8	13752	8
32	10703	5
34	10061	13
34	11901	12
66	13722	14
85	14862	8
68	13012	5
25	11404	13
7	13588	9
12	14442	20
60	14113	8
5	11249	20
39	11606	11
13	14988	16
94	14437	17
92	13243	11
91	10567	13
35	12594	3
54	14139	10
78	11247	9
84	11128	3
67	13693	12
23	13071	10
68	12307	14
83	12773	13
42	11550	8
77	10782	2
87	11024	16
38	11246	7
23	12518	9
53	13044	2
11	11463	16
68	11382	3
29	13441	1
5	11164	14
95	12599	20
54	10634	11
8	10093	2
36	14811	1
35	11433	10
26	14976	3
8	10756	18
58	13617	6
84	13700	1
25	12362	10
4	14130	20
13	12133	15
34	13480	8
91	12237	12
98	13739	7
76	11616	20
66	10168	14
93	14850	2
80	11852	16
71	13494	8
49	14155	11
63	11597	3
5	11132	18
76	14573	6
74	10841	15
27	13004	20
94	10411	9
5	12927	9
78	10553	18
90	11616	2
94	13186	20
99	12101	13
5	11770	9
20	13511	2
13	14499	3
40	10950	17
38	12685	16
83	13854	13
97	12202	5
11	14246	5
28	10791	19
81	14134	6
31	13719	15
9	11094	5
55	13686	8
33	14569	14
32	11909	19
6	12564	16
29	10561	18
39	10099	20
38	14681	11
22	14572	11
20	11630	2
85	10457	9
6	11451	7
53	11368	1
24	13249	11
56	13940	10
29	11127	13
12	12586	15
42	14609	15
77	13584	6
75	11637	17
84	10633	12
62	12389	6
48	10005	5
47	13820	17
84	10720	8
46	14055	3
4	14659	14
90	10381	17
36	12155	4
73	11426	12
4	13904	19
22	12001	11
94	14735	7
18	14069	5
43	13245	16
88	12890	16
36	11574	19
14	13521	8
14	14688	2
78	11272	1
13	13760	15
65	12164	20
90	13111	15
85	12572	18
84	14305	3
47	12380	9
6	12413	18
40	11843	20
67	14504	2
56	10383	10
48	10800	14
27	10279	2
51	13867	5
78	14916	20
4	12534	17
5	11484	17
28	13347	10
63	13616	16
20	13645	8
75	14909	11
91	11712	11
29	11871	8
18	12872	17
6	14781	15
22	11428	10
90	11791	18
17	13130	13
24	11361	9
1	14249	9
93	10348	7
68	13816	16
69	14318	13
42	13764	3
45	14351	15
4	11109	15
76	12060	9
28	11482	8
53	12878	8
93	13367	2
14	11399	11
92	11255	11
48	11887	4
92	12634	9
86	12436	13
73	13619	16
89	10975	2
70	11210	9
100	13242	16
96	10786	4
44	13781	4
58	11359	10
61	12644	13
22	12801	17
53	14242	18
2	12067	17
77	13961	18
60	10233	10
2	12221	1
9	14591	13
74	12609	5
1	12373	16
24	11442	5
14	10605	4
14	13318	13
21	10870	8
