15	10932	11
24	13303	12
50	11193	5
11	12181	12
36	11834	19
50	10850	19
33	14784	14
29	12536	20
19	12155	2
33	11761	16
94	10599	6
42	12671	13
41	11408	6
61	14668	19
14	14701	9
54	10520	10
79	14842	19
95	11416	10
55	14290	14
59	10270	5
51	10866	18
50	10850	7
28	14711	17
31	10473	18
62	13587	1
74	10788	12
55	13216	7
60	12700	8
84	14953	17
79	14339	14
96	14076	5
6	10528	16
5	13188	16
9	11295	4
67	12392	18
3	11611	12
47	14046	15
12	10205	9
91	14543	13
51	13294	4
48	12468	2
16	11735	6
67	12807	13
27	13466	11
80	12273	8
17	14657	2
52	14034	14
28	11612	2
98	14226	16
82	10771	4
13	12720	20
60	13051	16
9	12521	3
60	11838	16
96	11004	3
19	11576	12
3	13689	20
58	14964	18
52	11044	4
2	10901	11
51	14222	9
42	10677	3
55	11034	17
62	10386	9
94	14579	9
91	11583	3
95	13980	11
19	13948	9
22	12779	12
13	10394	9
60	10358	7
63	10445	11
36	12697	2
97	13194	3
75	12042	14
56	13205	2
42	13020	18
5	10368	8
98	11588	2
100	10975	12
60	12073	3
45	10121	1
11	11505	17
92	12768	16
6	14877	4
43	12227	8
76	13348	19
48	13571	10
51	12722	20
94	13288	16
47	11816	7
49	11846	5
99	11496	8
66	12235	7
26	12483	2
12	14968	2
23	12752	18
68	11171	11
67	10617	15
66	14668	10
1	10818	13
6	12239	4
44	12853	13
94	12205	3
100	10508	5
58	11120	5
43	11972	12
90	13563	3
90	13972	3
82	14105	5
53	11637	8
91	13235	6
70	10975	1
87	13412	9
50	11470	3
73	13385	3
31	10448	18
49	11142	11
93	10540	10
54	10779	14
7	13068	15
37	12047	3
79	10463	10
94	14395	1
17	12823	15
13	12037	9
100	10867	3
100	12581	15
35	10202	2
83	14877	11
84	10799	1
40	13994	2
68	10660	18
100	14728	12
68	11818	5
88	11572	14
83	14005	15
4	12692	20
54	10325	2
2	10067	8
2	14770	3
92	10534	15
99	13868	16
65	12273	6
54	10011	5
54	11591	4
53	12382	15
44	14997	4
84	13999	13
6	14295	15
98	13275	3
52	14905	20
47	13812	6
50	14403	11
90	10918	7
43	12494	11
76	10016	15
95	12489	11
65	12899	20
95	10386	7
10	14664	19
4	13361	16
16	10090	1
24	10328	12
90	10143	12
19	12684	17
83	12064	7
9	11513	18
99	10132	4
59	14366	9
4	12621	14
95	11970	19
63	14331	11
55	11344	10
52	12589	19
20	10245	10
95	12286	1
14	10574	14
1	10062	13
6	10225	13
65	12876	3
63	10998	11
88	14732	13
65	12796	14
31	11406	3
83	12851	16
92	13981	20
69	13201	9
36	14490	9
3	14717	8
32	12835	17
87	14523	14
34	14474	7
40	11600	3
84	11466	18
38	14174	17
53	10929	9
85	10706	5
67	14771	19
73	11310	7
14	14251	1
26	11652	20
85	12193	8
46	12424	14
47	12609	10
88	14269	7
52	14928	2
58	12502	16
94	12362	9
58	10986	20
76	13032	13
2	11319	10
10	12907	20
91	12614	8
46	10349	15
77	11894	13
78	13969	3
59	11056	6
24	12782	7
25	11569	18
57	11388	5
43	13458	18
5	12252	6
1	13876	6
39	13061	10
67	10593	9
6	10861	2
81	13997	9
86	10855	8
36	13888	15
12	14271	6
11	11696	5
16	10155	8
83	13620	19
37	13832	1
83	11017	12
82	12859	9
92	10945	3
77	13802	10
84	12880	11
49	13434	14
56	14432	19
1	11397	6
22	12560	2
6	11170	9
17	12223	1
39	10110	20
80	12712	5
27	11003	14
13	11701	12
77	11586	10
86	11694	1
26	14057	18
10	14115	19
33	12980	2
36	14336	20
70	12997	7
45	12264	12
56	13438	3
47	11404	14
26	14396	19
70	12256	4
64	10972	18
42	14548	13
16	11436	4
5	12350	19
15	14597	7
71	12163	15
27	11605	18
91	11523	14
90	13941	11
20	14208	19
99	13158	3
87	13589	14
6	11410	14
69	11462	4
36	12548	5
20	11608	8
36	12730	9
20	12157	3
34	13657	18
25	12592	3
11	14795	9
26	10293	17
81	11403	5
67	13251	4
6	12903	1
70	12733	16
44	13473	10
17	14210	6
50	13933	5
2	12673	20
79	14079	16
57	12898	7
72	10495	10
38	11983	1
16	13457	18
30	10737	18
11	13158	4
10	14050	17
66	14670	3
16	13791	6
64	13934	15
22	14392	17
39	12412	1
70	14896	9
35	10274	6
43	10045	4
40	11007	13
35	14567	19
81	13439	1
94	14569	13
22	12848	7
18	13705	13
30	14722	17
7	14546	14
85	12033	14
74	13754	16
53	11147	19
97	13753	12
64	11443	18
85	12069	4
83	12235	12
36	12390	9
11	10827	7
69	10652	2
34	11691	6
98	12498	11
26	10322	19
26	12069	14
73	11252	17
79	12729	10
74	12259	11
63	11164	10
10	12473	19
25	13153	12
45	14190	2
86	13144	9
27	13294	16
37	12964	7
26	12890	1
89	13172	5
60	11610	13
87	14758	14
54	13574	3
84	14390	1
58	10036	9
36	14046	12
59	14306	13
41	12602	18
67	11849	18
19	11847	14
43	11059	18
71	13262	7
97	12899	18
43	11628	19
31	12169	16
79	13942	12
92	14507	16
46	11495	16
61	10921	17
74	10990	12
82	11766	7
46	12007	14
15	14387	8
13	11931	5
69	10826	11
71	10496	2
11	14398	12
28	11327	10
89	14859	19
9	10474	10
51	11167	8
31	13001	20
57	14282	1
12	13196	19
24	13953	11
54	13839	3
24	14493	2
72	13130	7
1	12733	2
88	12824	9
76	10288	16
89	13091	4
85	11922	12
57	10693	5
6	14959	5
68	10213	10
96	11731	5
78	14246	4
39	13959	13
7	11524	2
89	13459	6
61	11806	12
13	11719	4
37	13460	8
57	13375	16
85	13306	13
8	11648	11
62	14620	5
23	14872	5
59	12519	17
55	13922	2
52	13391	9
96	12256	13
66	12710	14
31	12954	14
83	11052	4
44	12706	3
98	14924	20
55	11359	16
8	11885	8
38	12711	17
35	14085	19
31	10286	20
32	14452	5
1	12099	16
81	11553	7
57	12026	16
4	10748	20
70	12861	16
11	14808	9
68	14394	2
25	11428	20
86	14781	16
75	12585	4
18	10618	14
93	14848	12
19	13724	20
44	12543	20
63	11692	8
88	13253	5
11	10994	2
60	13170	1
14	13801	3
79	14731	8
56	14089	18
62	14286	1
32	13876	13
24	14587	5
45	11221	8
11	13102	19
61	14908	7
53	13193	7
6	12934	10
64	13923	5
44	11996	16
61	14377	14
9	10060	10
37	12829	18
65	14368	6
88	10727	8
65	10169	3
19	10904	20
5	10151	4
58	12769	6
54	13361	20
40	14018	11
42	14193	8
68	10091	13
47	11204	9
44	14435	16
4	10890	9
11	14990	16
7	11221	5
84	12787	17
52	12567	10
22	14150	18
89	11243	2
77	12304	7
3	14811	1
54	13604	19
55	13095	3
42	12669	8
83	12182	14
24	11619	12
30	12922	6
53	10837	11
16	11276	9
53	12726	13
70	11366	15
14	10396	1
74	12691	11
28	11424	19
71	10488	20
9	11908	8
22	13227	19
52	12317	18
3	12485	16
52	11906	10
53	10135	2
51	13595	6
66	13473	8
64	12522	16
4	10109	6
35	14111	2
