62	10603	1
15	10086	16
76	11169	1
58	11620	19
93	11760	4
51	10661	10
11	11853	15
35	13197	6
7	14657	5
21	14610	10
49	10084	8
7	11444	1
5	12014	8
96	13936	7
25	10655	1
70	13350	8
96	13955	10
42	11980	16
13	11372	10
76	10390	2
55	12753	7
59	10449	7
59	14253	2
17	12279	15
9	10734	12
42	10488	11
26	11867	6
85	11268	3
99	10358	13
61	14716	1
54	11469	7
30	12063	5
2	13269	1
73	10525	17
32	13943	7
75	11639	5
17	13534	4
98	12505	15
83	13515	6
19	13012	1
69	14919	19
5	13141	4
41	13925	15
35	12015	9
47	12667	6
45	12657	10
80	11220	15
38	12192	5
84	12807	16
63	12366	15
94	14180	2
3	10169	3
92	11316	4
18	11691	11
52	14104	7
74	12529	20
44	11914	4
84	11924	8
28	11574	11
68	11056	2
37	13921	7
3	12037	12
40	12220	10
15	12650	6
31	13115	19
21	14284	13
94	10524	2
83	10920	2
54	10539	10
70	13745	15
58	11204	2
10	14019	12
24	12451	9
74	11700	2
47	11446	18
91	12634	16
46	10364	10
93	13693	3
2	12721	13
23	12435	6
12	13500	14
79	12854	6
22	11056	17
36	14852	8
21	10979	16
100	11785	18
24	13171	12
69	11202	14
27	13244	11
95	10413	6
96	10046	1
12	13105	13
37	13439	15
57	13439	7
95	10503	3
10	13616	11
35	10085	4
71	14921	18
72	12133	10
2	12596	19
79	11351	3
56	11989	20
37	10452	12
13	13136	14
18	13369	19
27	13732	3
58	10849	19
96	13022	2
8	11244	1
16	11976	4
19	11737	4
80	13885	9
19	11917	15
15	13639	13
97	11083	8
52	12644	7
91	12266	14
32	12229	7
100	14136	14
7	12435	3
94	11065	14
39	14722	6
51	11901	18
53	10390	8
44	12158	9
30	14960	8
68	12773	15
72	11221	19
52	14304	19
82	13999	19
76	10620	18
56	11030	11
94	12937	6
12	10086	3
42	11887	8
32	14414	1
91	13520	17
28	11937	19
43	11105	20
76	14333	2
38	13408	12
95	13886	20
47	14416	5
93	11775	9
12	12827	11
58	11505	18
57	10982	20
89	14560	2
12	12368	15
97	10624	20
55	10923	15
19	13661	7
57	12332	13
43	14256	20
79	14900	7
44	10813	17
40	14288	19
11	10930	14
11	12452	16
49	14164	7
22	12512	16
25	11908	4
69	14633	17
21	10016	17
27	10729	7
98	10496	19
75	13418	7
92	12844	6
7	12220	20
6	10417	5
57	10417	13
30	11019	7
25	12738	12
18	13735	5
99	10969	18
9	14177	1
33	10635	8
84	13690	3
100	11512	19
50	10879	19
18	13166	17
60	13177	19
21	14850	19
100	13685	12
34	12842	19
8	14630	8
42	14898	13
96	13631	20
86	13643	7
49	11521	19
42	13752	8
67	10033	3
40	11987	12
94	14423	18
10	11639	8
84	12519	4
22	14589	8
56	10389	4
33	11067	19
89	13703	19
58	13582	14
5	12908	20
18	13366	12
83	13407	11
82	12394	2
75	14302	8
57	10056	5
18	11358	8
53	14285	14
18	11658	16
21	12534	14
66	11800	4
20	10286	15
41	13298	17
61	11951	5
85	13709	12
11	12930	8
51	11599	15
69	11992	9
28	12581	15
32	10022	7
77	13078	4
88	10824	3
93	12716	17
66	10816	8
40	12840	18
16	13382	3
8	10369	15
45	13492	4
93	14850	20
73	14605	11
3	10446	14
49	14200	16
7	14885	12
49	10873	1
56	14283	4
38	11437	17
57	10644	17
61	11203	19
60	11639	19
99	14719	4
16	11017	13
27	13152	2
70	14528	15
11	10442	14
54	12966	18
71	14451	17
4	12751	14
14	10800	16
71	12060	17
73	14464	11
86	10371	1
39	11616	20
43	11442	5
9	13405	8
11	12282	1
15	10356	13
4	14468	9
8	14787	8
52	10129	1
84	12800	5
23	14862	1
22	11247	1
67	10780	6
93	11409	13
62	14738	18
31	10144	15
76	12808	7
21	13464	20
8	13910	3
64	14349	6
93	12953	15
1	14287	15
37	14433	5
3	12368	19
38	10517	13
84	12300	1
53	11058	20
34	10392	20
88	10121	6
2	10707	10
90	10133	6
98	10002	14
88	13039	2
17	14657	3
50	13628	2
43	14119	12
39	11192	7
11	10578	14
31	12939	11
73	10650	17
43	11779	15
74	10644	9
63	12023	3
93	14815	18
92	11819	6
86	14216	8
92	12262	5
70	13128	19
15	13950	19
63	13362	9
18	10716	10
26	13655	12
40	13785	12
65	13984	9
49	12338	6
47	10939	16
38	12228	15
16	14097	14
64	13696	15
85	12972	7
54	10001	15
70	13706	17
38	13311	13
71	12287	2
76	11349	14
79	11020	4
63	13377	13
16	11254	5
67	10098	7
81	13123	20
85	12776	4
26	10524	16
69	13979	15
46	10477	11
12	13364	20
66	12015	11
3	14257	11
58	11071	19
74	11884	15
51	10111	15
50	12871	1
65	14299	19
93	12493	4
86	10473	9
44	10858	12
8	10201	12
24	10047	13
78	13891	16
46	11365	7
25	12604	15
5	10905	16
1	14802	11
49	12390	17
9	13675	19
